DateTime,OrderID,Channel,Category,Product,Quantity,UnitPrice,LineTotal
2025-04-13 14:59:01,556beeac-29f8-4566-804e-814d33b3f5f8,Retail,Networking,Gigabit Ethernet Switch,1,47.86,47.86
2025-04-13 13:51:48,4985d412-ea2c-4ad7-b933-91a9dc3320aa,Web,Monitors,27-inch 4K IPS Monitor,1,380.56,380.56
2025-04-13 15:50:46,a81798ec-8ed0-4e23-bb51-3948f41e93ac,Web,Networking,Gigabit Ethernet Switch,1,40.61,40.61
2025-04-13 17:24:46,fc3e823a-09db-4830-8230-e34c0af7828b,Retail,Networking,USB Wi-Fi Adapter,1,36.18,36.18
2025-04-13 18:46:36,3babc77f-f3fc-479c-ae02-fc313d7761c9,Retail,Storage,512GB Portable SSD,2,64.9,129.8
2025-04-13 20:59:15,ebe6cbef-f259-4495-b45d-1a6254ebb8da,Web,Keyboards,Compact 60% Keyboard,1,66.7,66.7
2025-04-13 12:49:34,557deb39-0acb-4dfe-a66b-8a406134d321,B2B,Mice,Wireless Bluetooth Mouse,1,34.15,34.15
2025-04-13 14:17:42,07ae0978-ba68-42c5-b972-78dfc8c60d93,B2B,Mice,Optical Gaming Mouse,1,69.2,69.2
2025-04-13 14:53:16,73fb0ebb-8cf2-41fd-8ce4-65ca952eee91,Retail,Storage,128GB USB Flash Drive,1,23.64,23.64
2025-04-13 16:02:22,e768e7cb-2c69-4b42-b345-5016b34d0107,B2B,Headsets,Wireless Bluetooth Headphones,2,133.07,266.14
2025-04-13 13:57:39,d4cd8c47-64c7-41d1-99dc-3d3757e3995e,Web,Headsets,In-Ear Gaming Earbuds,1,45.94,45.94
2025-04-13 13:49:50,b32003a6-a016-40a6-80bf-2d671fb62914,Retail,Mice,Wireless Bluetooth Mouse,2,46.69,93.38
2025-04-13 09:14:07,b010de71-2704-4fe9-b5ce-3eaa8d425e6f,Web,Monitors,24-inch 144Hz Gaming Monitor,1,264.24,264.24
2025-04-13 16:37:20,2e98154b-1554-43d5-9b49-830bddf63e05,B2B,Keyboards,Mechanical Gaming Keyboard,2,174.46,348.92
2025-04-13 13:01:43,dca0edb2-32cf-4c42-965f-2c31605fa16a,Retail,Storage,128GB USB Flash Drive,2,16.28,32.56
2025-04-13 12:22:06,8acef18b-2f42-435e-a64c-79adc35e7546,Retail,Keyboards,Wireless Ergonomic Keyboard,1,97.16,97.16
2025-04-14 19:26:04,0a5f152f-d112-4f25-808a-0be111007a28,Retail,Monitors,24-inch 144Hz Gaming Monitor,1,232.63,232.63
2025-04-14 14:38:50,7cac9f44-bf58-445e-a500-302f5da34849,Retail,Mice,Vertical Ergonomic Mouse,1,56.24,56.24
2025-04-14 09:10:23,e2ebc714-debb-4781-a360-363cb6b7e03d,Web,Keyboards,Mechanical Gaming Keyboard,1,125.56,125.56
2025-04-14 09:06:38,cc7bf3b7-cd58-4f32-baed-2a3a58e25beb,Retail,Mice,Optical Gaming Mouse,1,46.81,46.81
2025-04-14 14:13:24,d3c28841-d23e-475c-8b55-75938543a6c9,Web,Storage,128GB USB Flash Drive,1,19.72,19.72
2025-04-14 19:05:04,eaeb7519-1c6e-4d00-b3d2-579446fa3b12,Web,Networking,USB Wi-Fi Adapter,1,38.45,38.45
2025-04-14 20:26:34,3c6dd695-eab5-4644-9012-af3ca3787d6b,B2B,Storage,2TB External HDD,1,79.76,79.76
2025-04-14 19:33:33,8620d8fd-8ec9-4141-9d3e-a6254ed96638,Retail,Headsets,Noise-Cancelling Gaming Headset,2,84.73,169.46
2025-04-14 14:15:51,2cb89b58-14db-48f2-aef3-8861946005b3,Retail,Storage,512GB Portable SSD,2,57.97,115.94
2025-04-14 10:44:15,e7159978-c90e-48bc-8227-aad59e381e45,Retail,Headsets,Wireless Bluetooth Headphones,1,89.35,89.35
2025-04-14 14:41:30,0acecd46-02ee-41ca-9b6f-525f4effabf6,Retail,Monitors,27-inch 4K IPS Monitor,1,407.08,407.08
2025-04-14 12:36:52,14b432ea-6a49-4307-a2b7-558756f8cea4,Web,Storage,128GB USB Flash Drive,1,25.03,25.03
2025-04-14 19:08:38,1b5f0cf3-2da7-4b0a-a3e5-a6e39a25def6,Retail,Mice,Optical Gaming Mouse,2,51.91,103.82
2025-04-14 15:26:32,0fc979fa-e3d4-4e1f-a984-bb4b0c83b05d,B2B,Networking,Powerline Ethernet Adapter,1,65.85,65.85
2025-04-14 11:56:29,5b67dfbb-6de7-4642-ae1c-6e4f8db8bd7f,Web,Keyboards,Mechanical Gaming Keyboard,1,123.23,123.23
2025-04-14 17:45:59,adfaf660-169d-4daf-8d72-7039c7baf988,Web,Headsets,Wireless Bluetooth Headphones,2,115.57,231.14
2025-04-14 20:10:04,e364f994-d63c-459b-a710-78b4af15531d,B2B,Keyboards,Compact 60% Keyboard,1,72.25,72.25
2025-04-14 15:22:08,c5f24bc8-66f8-4152-aa85-cfde653dcf71,B2B,Mice,Trackball Mouse,2,68.37,136.74
2025-04-15 16:58:26,1c6f8168-7f04-454a-81e3-9baea2dd116d,B2B,Monitors,24-inch 144Hz Gaming Monitor,1,208.86,208.86
2025-04-15 11:46:11,368b6807-a39c-41a9-8f14-e7c7801c70d9,B2B,Storage,1TB NVMe SSD,1,106.55,106.55
2025-04-15 10:09:57,c672b8e3-ab9f-4419-b905-8c489437efb1,B2B,Keyboards,Mechanical Gaming Keyboard,1,121.33,121.33
2025-04-15 16:11:32,a88b0c30-c222-4a0a-95f3-e14b3ffea1cb,Retail,Storage,1TB NVMe SSD,2,78.17,156.34
2025-04-15 13:31:21,da21a1b2-40de-43ab-b158-68027207d730,B2B,Keyboards,Wireless Ergonomic Keyboard,1,69.71,69.71
2025-04-15 15:18:20,0346e4b5-c0bb-4edc-a256-f9362912016e,Web,Mice,Precision Laser Mouse,2,58.87,117.74
2025-04-15 20:56:46,ad10dcd3-dfcd-4247-8ea8-dff5ebe3314e,B2B,Mice,Optical Gaming Mouse,2,56.35,112.7
2025-04-15 11:07:18,40eea1ec-f682-4d2a-9068-6370ca01041c,Retail,Mice,Wireless Bluetooth Mouse,2,46.78,93.56
2025-04-15 13:38:48,39eeb29d-898d-423e-b8d2-d5f1f900753f,Web,Keyboards,RGB Backlit Keyboard,1,84.3,84.3
2025-04-15 17:48:10,827fc88c-14d0-4c89-9755-e069ba39ccd0,Web,Keyboards,Mechanical Gaming Keyboard,1,137.9,137.9
2025-04-15 17:34:51,0482c8fc-1c27-4ed5-a330-336a07ee6d85,Retail,Keyboards,Membrane Office Keyboard,1,33.32,33.32
2025-04-15 18:27:46,c9ed76f2-f305-4533-9680-ff95a01c63fe,Web,Headsets,Wireless Bluetooth Headphones,1,101.62,101.62
2025-04-15 13:58:07,c6e48de5-ea3b-4721-8111-acf079646cb6,Web,Storage,1TB NVMe SSD,1,87.53,87.53
2025-04-15 13:46:42,71a651a1-b21d-4d94-9837-c33b324aa0fc,Retail,Keyboards,RGB Backlit Keyboard,1,99.92,99.92
2025-04-15 20:50:14,c2e3f9f9-22c4-4145-bf23-d4eea37e61f1,Retail,Storage,1TB NVMe SSD,2,66.56,133.12
2025-04-15 19:49:04,e3b52141-b792-4344-bd00-e5fe4f4acc31,Retail,Storage,1TB NVMe SSD,2,97.04,194.08
2025-04-15 10:59:45,3b0762db-b3fe-4d38-bbde-fe868749bb37,Retail,Storage,512GB Portable SSD,2,78.8,157.6
2025-04-15 19:40:00,6db9d75a-d37d-4dba-9f24-94d480c49be3,B2B,Mice,Optical Gaming Mouse,1,48.04,48.04
2025-04-15 19:12:16,8045ba59-931e-4254-93c4-5cdf9711863b,Retail,Headsets,Wireless Bluetooth Headphones,1,98.73,98.73
2025-04-15 12:40:56,5cb30b4b-db21-4ccc-a11d-51c3d55a3dfc,B2B,Keyboards,RGB Backlit Keyboard,1,71.88,71.88
2025-04-16 15:40:37,e51b61ce-df24-4a3a-a908-f7a1a35208af,Retail,Mice,Optical Gaming Mouse,1,66.04,66.04
2025-04-16 11:56:19,b3314d79-d107-4679-8c5c-2ddc87c48696,Retail,Storage,128GB USB Flash Drive,1,16.29,16.29
2025-04-16 17:30:18,e49d62bb-6bee-4efc-8353-ecd55bb2e4cd,Web,Keyboards,RGB Backlit Keyboard,1,70.15,70.15
2025-04-16 13:26:28,d1eab286-e936-42ae-9237-9eaaae4b74f6,B2B,Mice,Wireless Bluetooth Mouse,1,51.31,51.31
2025-04-16 14:44:25,1927750a-e094-42b5-8ec2-0d0bd9cfef9a,Retail,Storage,1TB NVMe SSD,1,84.01,84.01
2025-04-16 18:26:43,219e4131-ea24-4c0f-bd4f-e76ca59cd929,Retail,Mice,Optical Gaming Mouse,2,66.07,132.14
2025-04-16 17:49:20,cb1b9146-27d7-4460-ba4a-7688fe078902,Retail,Mice,Optical Gaming Mouse,1,51.73,51.73
2025-04-16 15:25:16,c14e19df-52fa-4154-9831-698548a3c2d0,Retail,Networking,Gigabit Ethernet Switch,1,52.75,52.75
2025-04-16 09:19:28,bc8977ca-d3f2-4e13-95e9-d1ec7942a1ee,B2B,Headsets,Noise-Cancelling Gaming Headset,1,145.1,145.1
2025-04-16 17:13:49,6a148274-a19b-42ae-99c9-dacbe26afa72,B2B,Monitors,34-inch Ultrawide Curved Monitor,1,568.57,568.57
2025-04-16 20:01:51,2b2acef0-63ba-4b16-8400-9e041026af4d,B2B,Mice,Precision Laser Mouse,2,80.84,161.68
2025-04-16 17:04:41,c63a2831-ddeb-4fb1-a705-8cddb0cb201e,Web,Keyboards,Wireless Ergonomic Keyboard,1,92.22,92.22
2025-04-16 17:25:55,1cd40ad9-ddc4-4a18-816f-eca024fdd4ef,Retail,Storage,1TB NVMe SSD,1,98.3,98.3
2025-04-16 14:26:13,5d32a068-cbf5-494f-b8df-e5e6cd929001,Web,Headsets,In-Ear Gaming Earbuds,1,41.36,41.36
2025-04-16 17:06:32,9e9fc9b5-feb8-4c97-bc72-0779a659e4fa,Retail,Mice,Trackball Mouse,2,80.53,161.06
2025-04-16 09:14:40,9c0f0932-7066-4227-b94a-94fabc514361,Web,Storage,512GB Portable SSD,1,74.5,74.5
2025-04-17 13:55:05,81a43668-8507-4806-b2a6-2dd7fbc354dc,B2B,Keyboards,Wireless Ergonomic Keyboard,1,79.2,79.2
2025-04-17 20:26:01,e6c00c28-9135-49ed-9c78-bb19f8cfcfcb,B2B,Keyboards,Mechanical Gaming Keyboard,1,144.15,144.15
2025-04-17 15:12:53,333501be-b3ba-495a-bbd7-e7eac6a8064b,Retail,Monitors,34-inch Ultrawide Curved Monitor,1,606.48,606.48
2025-04-17 15:32:47,84b16014-1efb-4ed7-8da4-f9170618fe50,Retail,Keyboards,Mechanical Gaming Keyboard,1,162.06,162.06
2025-04-17 18:30:24,f27f6482-0d81-408c-9751-af2ae2e35cf5,Web,Mice,Wireless Bluetooth Mouse,2,52.37,104.74
2025-04-17 13:30:18,42d86790-8bda-4698-9b82-c57b6fad6e09,B2B,Networking,Gigabit Ethernet Switch,1,34.99,34.99
2025-04-17 20:25:23,1114013f-381e-4164-9c0e-b758dc1d260b,B2B,Storage,2TB External HDD,2,105.5,211.0
2025-04-17 09:25:49,9002f43a-d8ed-4c76-8ab8-c14e55b240f7,Retail,Mice,Optical Gaming Mouse,1,57.92,57.92
2025-04-17 19:05:06,0002447e-be3d-40f6-9c70-002f6eac1685,Web,Headsets,In-Ear Gaming Earbuds,1,43.61,43.61
2025-04-17 16:37:15,3bdd0549-b5e1-42f5-95a4-f4b5243307a5,Retail,Keyboards,Wireless Ergonomic Keyboard,1,71.03,71.03
2025-04-18 11:02:20,2af43eef-618e-4887-91f5-cd9d6cd2b4d1,B2B,Storage,1TB NVMe SSD,2,80.79,161.58
2025-04-18 16:34:31,94fde926-33e2-4c71-bdda-4db14ef34641,B2B,Mice,Wireless Bluetooth Mouse,2,27.99,55.98
2025-04-18 16:32:35,ea37bb45-2864-4c45-9a31-c716a17ab7c9,B2B,Storage,128GB USB Flash Drive,2,18.77,37.54
2025-04-18 09:10:33,d0322520-8082-4466-9d71-279d51124b9e,Web,Storage,2TB External HDD,2,68.93,137.86
2025-04-18 10:02:56,fec43405-36fa-41c6-be8c-7e1ddaa1aa6a,Web,Headsets,Noise-Cancelling Gaming Headset,1,110.23,110.23
2025-04-18 17:26:25,508af8f7-ec31-475f-a333-42ef27f9264d,Web,Keyboards,Mechanical Gaming Keyboard,1,128.72,128.72
2025-04-18 13:46:59,da976797-60d3-4628-b594-8145b6b42791,Retail,Networking,Wireless Mesh Router System,1,213.86,213.86
2025-04-18 19:10:09,2d04b077-5139-4dc6-87c6-576e1489597d,B2B,Mice,Wireless Bluetooth Mouse,2,34.89,69.78
2025-04-18 20:23:33,24487402-12c4-4a16-9b7d-312c306fc7ce,Retail,Monitors,27-inch 4K IPS Monitor,1,472.49,472.49
2025-04-18 20:54:59,1112f8da-6310-40fd-9dea-46c553db693e,B2B,Keyboards,Compact 60% Keyboard,1,61.06,61.06
2025-04-18 16:00:20,a09f5fd1-f811-468d-8964-d64dbad4f978,Web,Headsets,Noise-Cancelling Gaming Headset,1,121.9,121.9
2025-04-18 20:12:12,5e1f2184-3c90-424b-be2a-e92f4374d870,B2B,Storage,1TB NVMe SSD,2,89.92,179.84
2025-04-19 14:39:49,513a035a-908b-461e-a46d-3f07b81ac20e,Retail,Mice,Trackball Mouse,1,72.6,72.6
2025-04-19 12:04:37,aa3141a4-6cb6-4667-970c-1a022b6e218e,B2B,Keyboards,Membrane Office Keyboard,2,32.79,65.58
2025-04-19 11:51:33,2242645d-7c35-4fb5-9602-053f6452ebbe,Retail,Monitors,27-inch 4K IPS Monitor,1,419.56,419.56
2025-04-19 18:38:17,8c2d2a74-d73d-4c47-8763-ea13c0d35def,B2B,Networking,USB Wi-Fi Adapter,1,26.66,26.66
2025-04-19 11:00:50,c69bf5ca-7fdf-4455-8dc3-bb39d1aa74dd,Web,Mice,Optical Gaming Mouse,2,50.12,100.24
2025-04-19 11:09:10,204a3858-fc61-4447-aac4-9bb1bf7e71be,Web,Headsets,Wireless Bluetooth Headphones,1,103.89,103.89
2025-04-19 17:51:28,d701cccc-850c-40e1-ac81-d60df296eb78,Retail,Headsets,Noise-Cancelling Gaming Headset,1,116.41,116.41
2025-04-19 17:48:07,8e650159-256f-44f0-b3ec-7563d90b40f5,Retail,Mice,Optical Gaming Mouse,1,51.46,51.46
2025-04-19 17:20:33,a55211cc-7a1c-414d-b287-26197df3a6bd,B2B,Keyboards,Wireless Ergonomic Keyboard,1,91.65,91.65
2025-04-19 11:40:53,ea0b61e1-9363-4494-89e8-671875ac5c13,Web,Mice,Wireless Bluetooth Mouse,1,27.99,27.99
2025-04-19 19:07:35,5db7d640-55f6-4f56-a97d-d379ef89aa62,B2B,Networking,Gigabit Ethernet Switch,1,51.09,51.09
2025-04-19 09:55:23,30c6db5f-d469-430b-8b5f-9c0a67cd1a74,B2B,Storage,128GB USB Flash Drive,2,13.99,27.98
2025-04-19 12:24:23,2b6c3ffc-8ba6-4319-81c1-716a84166f49,B2B,Keyboards,Membrane Office Keyboard,1,23.14,23.14
2025-04-19 12:28:23,c2d94d11-000d-46c8-b314-6b68e79c26c7,Web,Headsets,Surround Sound Headphones,1,119.17,119.17
2025-04-19 13:32:58,18f653ae-cd26-485a-a38c-451e70fd2e11,Retail,Keyboards,Mechanical Gaming Keyboard,2,159.06,318.12
2025-04-19 13:41:30,40a34999-57bf-453a-b889-6ec28514dd74,B2B,Mice,Trackball Mouse,1,94.63,94.63
2025-04-19 09:55:45,c01af0c9-ae8d-4e67-a6d1-dc641b0bc396,B2B,Networking,Gigabit Ethernet Switch,1,54.58,54.58
2025-04-19 16:11:30,01dceb76-2172-40f1-ae8c-b8de9c5828cc,B2B,Storage,2TB External HDD,1,82.81,82.81
2025-04-19 20:09:45,9a70425b-86c3-487d-9572-4093004456d0,Web,Storage,2TB External HDD,1,80.68,80.68
2025-04-20 20:03:20,0334b210-c4dc-43c6-8898-66928e3e906e,B2B,Keyboards,RGB Backlit Keyboard,1,88.76,88.76
2025-04-20 20:01:21,7b3b0de4-087a-4f55-88dc-331d99e92bd0,Retail,Storage,128GB USB Flash Drive,1,15.32,15.32
2025-04-20 18:46:23,12f7778b-53af-4915-9b4c-0a45b38cfa3a,B2B,Headsets,Surround Sound Headphones,1,155.58,155.58
2025-04-20 10:12:52,be5a4c5b-a9c1-432c-af83-447ab51a0221,Web,Storage,2TB External HDD,2,64.77,129.54
2025-04-20 16:02:17,85b5192e-4730-4034-94d1-f4dace01306a,B2B,Monitors,34-inch Ultrawide Curved Monitor,1,561.69,561.69
2025-04-20 09:19:17,37d24af1-6bb6-4f84-a29f-0dd56f90c8f2,Web,Headsets,In-Ear Gaming Earbuds,1,50.26,50.26
2025-04-20 18:53:44,a911d734-5787-4582-acc9-63437634c29e,Retail,Keyboards,RGB Backlit Keyboard,2,85.51,171.02
2025-04-20 10:11:20,323fba5c-3692-4040-a0e8-cc791101e45f,Web,Monitors,27-inch 4K IPS Monitor,1,331.22,331.22
2025-04-20 09:13:40,76584479-3b62-48af-977f-69556b5443bf,Web,Mice,Precision Laser Mouse,1,63.55,63.55
2025-04-21 14:26:14,aa9940e2-35ae-48e9-95c1-1dfea473fa81,Retail,Storage,128GB USB Flash Drive,1,18.27,18.27
2025-04-21 13:05:31,55fd06f4-9417-4fee-b1ac-f59293be8775,Retail,Mice,Vertical Ergonomic Mouse,2,61.87,123.74
2025-04-21 16:53:40,5a8f8b0c-c1bd-41c6-9c5a-2d10f0dab866,Web,Storage,1TB NVMe SSD,2,75.96,151.92
2025-04-21 12:44:27,5e2e0245-874e-4c10-85c1-f433e0bf0d75,B2B,Mice,Vertical Ergonomic Mouse,1,56.53,56.53
2025-04-21 20:32:35,e7dcfb8b-08a1-4485-aceb-55668d147503,Retail,Storage,128GB USB Flash Drive,2,19.76,39.52
2025-04-21 09:59:07,795f9d9c-7294-44a1-af84-356e7edd9c2c,B2B,Headsets,Surround Sound Headphones,2,162.42,324.84
2025-04-21 11:29:37,0f09be1b-6cea-40a5-af09-3b6d116c9bb3,B2B,Mice,Wireless Bluetooth Mouse,1,52.15,52.15
2025-04-21 19:22:55,3d4ed04a-79a4-4082-8dc3-b2737ca9c6db,Web,Networking,Gigabit Ethernet Switch,1,53.27,53.27
2025-04-21 14:21:41,5da8d6d3-14c3-4948-92d7-bb33ff823dcb,Web,Networking,Gigabit Ethernet Switch,1,46.11,46.11
2025-04-21 11:48:01,f07d4e82-4f9d-4a87-a229-f78387badc3e,B2B,Headsets,Noise-Cancelling Gaming Headset,1,138.93,138.93
2025-04-21 18:44:27,5bcb0793-6fb5-4382-b764-b78a560a0a1f,Retail,Storage,2TB External HDD,1,72.37,72.37
2025-04-21 19:25:19,27930f78-df4d-4da5-bd98-7099e630a6f4,Web,Keyboards,Mechanical Gaming Keyboard,1,139.73,139.73
2025-04-21 17:06:26,1b12f724-4bac-4353-a43a-bb022acfb7d5,Retail,Headsets,Noise-Cancelling Gaming Headset,1,116.47,116.47
2025-04-21 17:10:59,dc677995-b12e-44eb-964e-104f99dbbd9d,B2B,Mice,Wireless Bluetooth Mouse,1,41.11,41.11
2025-04-21 12:36:48,a3445ba1-438b-4e0e-bf5a-2fe49a7dd471,B2B,Keyboards,Compact 60% Keyboard,1,94.49,94.49
2025-04-21 13:50:49,032695bd-7ae7-42de-89cb-de03adbc48c4,Retail,Keyboards,Compact 60% Keyboard,1,63.38,63.38
2025-04-22 10:46:15,926ce03e-dabe-42cd-98c6-5a5f4529fbc6,B2B,Keyboards,Membrane Office Keyboard,1,31.93,31.93
2025-04-22 14:00:30,116cd81f-afb2-4d13-bb81-941cb03ab606,Web,Keyboards,Membrane Office Keyboard,1,26.99,26.99
2025-04-22 16:42:24,29522cec-4f9b-4f36-9f33-4d705a15883f,B2B,Storage,128GB USB Flash Drive,2,14.28,28.56
2025-04-22 15:08:20,f5b584fe-90c9-4db7-be53-93a0b0e19c00,Web,Storage,2TB External HDD,1,76.27,76.27
2025-04-22 15:38:25,c53d4ce8-22c1-49d9-9cd5-7388122e636c,Retail,Headsets,Surround Sound Headphones,1,169.32,169.32
2025-04-22 20:37:01,1d545715-05d1-4676-9b23-e329b28898d1,B2B,Mice,Optical Gaming Mouse,2,52.34,104.68
2025-04-22 09:39:38,c0c338d7-1c6f-4ab8-8604-17f67c82a725,Web,Storage,2TB External HDD,1,90.77,90.77
2025-04-22 12:02:13,a8b8a25a-4c2c-4307-b035-9b65afd8bec6,Web,Mice,Wireless Bluetooth Mouse,2,34.14,68.28
2025-04-22 15:43:52,afb24233-5d0d-4078-ace2-b5b19eb5d28e,Retail,Headsets,Wireless Bluetooth Headphones,1,105.52,105.52
2025-04-22 15:11:10,f57243ed-0950-4064-b869-bf2ed2b014ba,B2B,Mice,Trackball Mouse,1,95.85,95.85
2025-04-22 10:41:55,724900a0-b473-4c25-8132-8bbef96efefd,Web,Mice,Trackball Mouse,2,89.05,178.1
2025-04-22 17:24:43,680ebdae-13f1-46cd-94d0-da5201653aa8,Retail,Headsets,Wireless Bluetooth Headphones,1,92.43,92.43
2025-04-22 09:19:27,a51953b0-e504-4c3a-beb1-677c7a60edea,B2B,Mice,Optical Gaming Mouse,2,50.8,101.6
2025-04-22 16:32:23,de223690-0040-45c2-be7b-677959648527,B2B,Storage,512GB Portable SSD,2,56.08,112.16
2025-04-22 15:34:48,b5d55ad8-29c8-463f-b7ef-07ffcd3608e0,B2B,Mice,Precision Laser Mouse,3,85.8,257.4
2025-04-22 20:37:16,262cdd36-c5a2-4fb4-92fc-fa333c4efca1,B2B,Keyboards,Membrane Office Keyboard,1,28.48,28.48
2025-04-22 13:02:07,d897f92a-e0c9-494c-8e76-c3c996595a58,Retail,Storage,4TB Desktop HDD,1,121.75,121.75
2025-04-23 09:28:20,cc8bf15a-c8b8-442d-965c-9004a0796e1e,Web,Mice,Wireless Bluetooth Mouse,1,30.91,30.91
2025-04-23 09:34:47,009aa8a1-c7cb-4128-aafd-d4fd91b4c82f,Web,Mice,Trackball Mouse,3,77.52,232.56
2025-04-23 15:57:17,1d8f34fb-86ce-4c63-aaad-4441b309dccd,Retail,Mice,Vertical Ergonomic Mouse,1,38.78,38.78
2025-04-23 20:52:33,c49c23cd-b011-48e9-bc32-0b81ddab0084,Web,Headsets,In-Ear Gaming Earbuds,2,37.24,74.48
2025-04-23 20:40:51,c710492b-91aa-4b66-b637-87f540ce7c1e,Retail,Networking,Wireless Mesh Router System,1,270.18,270.18
2025-04-23 20:05:21,312129f2-a569-427c-b009-9497e418ffbf,B2B,Networking,Gigabit Ethernet Switch,1,44.81,44.81
2025-04-23 20:16:46,541ff95c-1898-4a3b-9c5b-30e4e1f03a71,Web,Monitors,24-inch 144Hz Gaming Monitor,1,234.88,234.88
2025-04-23 15:07:50,d3ed4edc-59ba-4883-b778-e7153ac660a1,Retail,Keyboards,Membrane Office Keyboard,1,25.34,25.34
2025-04-23 12:44:51,c876aff5-3419-4584-9e0d-5c42985de612,B2B,Keyboards,Wireless Ergonomic Keyboard,1,80.07,80.07
2025-04-23 15:17:47,235773b8-b7e2-4e48-b927-58cd16eebb8e,Web,Storage,1TB NVMe SSD,2,63.95,127.9
2025-04-23 19:18:17,6ac0ffb0-2fca-493e-8726-d81577cf8694,Web,Keyboards,Mechanical Gaming Keyboard,2,109.89,219.78
2025-04-23 15:42:08,a83b6b92-0534-455f-a126-790af89e9b3e,Retail,Mice,Wireless Bluetooth Mouse,1,37.64,37.64
2025-04-23 09:45:20,86b2ebd6-e6a7-4ca8-9bdf-b9f6afa8f736,B2B,Mice,Optical Gaming Mouse,2,66.42,132.84
2025-04-24 16:09:29,e29d65e9-a7d6-49dd-9784-84813d50e0f9,Retail,Storage,128GB USB Flash Drive,2,20.77,41.54
2025-04-24 19:24:16,11b35543-f360-4248-8c7e-8d71294a2a81,B2B,Mice,Trackball Mouse,1,69.54,69.54
2025-04-24 14:05:13,7ec125b9-63da-42ad-91c3-f8a188bddcab,B2B,Storage,2TB External HDD,1,68.67,68.67
2025-04-24 14:28:43,29226788-f755-45c1-8ce8-4ad774e465fb,Web,Headsets,Wireless Bluetooth Headphones,1,106.97,106.97
2025-04-24 15:26:48,cf040899-b8f3-4b42-8d48-d04c1cf1bb98,Retail,Keyboards,Mechanical Gaming Keyboard,1,142.09,142.09
2025-04-24 16:15:24,9493b192-4208-47ab-9b3d-4bdb249ffd51,Web,Networking,Gigabit Ethernet Switch,1,54.86,54.86
2025-04-24 15:13:13,90ff1a1e-ac61-474c-a60b-755e3f1c2aaa,B2B,Networking,Powerline Ethernet Adapter,1,58.04,58.04
2025-04-24 11:49:49,2c21e1b8-47e7-4471-85a2-b16aa193d08c,Retail,Networking,Powerline Ethernet Adapter,1,54.96,54.96
2025-04-24 18:17:20,5ab49c3a-d169-44a4-896d-632185d792b9,B2B,Storage,512GB Portable SSD,2,76.73,153.46
2025-04-24 19:48:40,aeaf6e04-6cce-429b-980c-2d620dbad1cb,B2B,Mice,Wireless Bluetooth Mouse,1,28.91,28.91
2025-04-24 13:52:59,3bdc4a1a-c3a3-4155-b231-409d5ac6ef3a,Web,Headsets,Wireless Bluetooth Headphones,1,114.3,114.3
2025-04-24 09:34:53,48fe2f31-d1d0-4cbe-b8f4-580bdb63eb8e,Retail,Mice,Vertical Ergonomic Mouse,1,58.58,58.58
2025-04-24 15:26:26,7a6c35fa-e49d-476a-a12b-51f36352e125,Web,Keyboards,Membrane Office Keyboard,1,33.81,33.81
2025-04-24 11:39:39,c3c02774-895d-4a93-866f-90d2c1b46e10,Web,Headsets,USB Conference Headset,1,47.83,47.83
2025-04-24 14:39:15,5e4a28fc-1292-489b-8af1-ec29e89d6630,B2B,Keyboards,Membrane Office Keyboard,1,20.99,20.99
2025-04-24 10:23:01,ec5fb271-be8f-45a9-aa4c-a4475673eea9,B2B,Storage,2TB External HDD,1,89.29,89.29
2025-04-24 16:23:46,cf35f339-f4de-4789-99cc-2759a91fa7bd,Web,Storage,4TB Desktop HDD,1,161.41,161.41
2025-04-24 12:20:08,66fece84-a5b6-4409-97e2-2c54df90adcf,Web,Mice,Wireless Bluetooth Mouse,2,40.33,80.66
2025-04-25 10:00:47,6f97fc99-42c2-4a1a-9775-1d54f1bd6f9d,B2B,Keyboards,Mechanical Gaming Keyboard,1,113.21,113.21
2025-04-25 15:04:50,3ed1e88e-0393-468d-a55f-b52e402e55dc,Retail,Headsets,Noise-Cancelling Gaming Headset,1,117.48,117.48
2025-04-25 17:07:45,96a14f1a-d613-4c15-a5ec-f5151660ca27,B2B,Storage,512GB Portable SSD,1,49.14,49.14
2025-04-25 09:18:51,c7256f70-5fc1-4afb-b200-31954f3eeea5,B2B,Mice,Trackball Mouse,1,88.47,88.47
2025-04-25 20:59:32,7435761e-3df3-4403-bc14-e4b8f2f0a322,Retail,Monitors,24-inch 144Hz Gaming Monitor,1,235.97,235.97
2025-04-25 13:48:52,c5ee8388-5960-43ac-becb-097de1104130,Web,Monitors,27-inch 4K IPS Monitor,1,373.68,373.68
2025-04-25 14:26:42,b85350b3-f2df-4aa8-aed2-97f1d9346e81,Web,Mice,Vertical Ergonomic Mouse,1,59.39,59.39
2025-04-25 10:29:57,1e3db28a-e62a-404e-81dd-4f16882e3729,Web,Storage,1TB NVMe SSD,1,102.31,102.31
2025-04-25 20:28:21,714e009e-459c-4631-aa2f-e7b551d0229b,B2B,Storage,512GB Portable SSD,2,76.42,152.84
2025-04-26 18:40:19,bf46d415-7760-4b51-95a0-ce5fef429c37,Retail,Headsets,Wireless Bluetooth Headphones,1,115.32,115.32
2025-04-26 11:09:38,c8eee729-0c25-45ad-930c-c2c1eac5604b,Retail,Mice,Wireless Bluetooth Mouse,2,51.93,103.86
